	ISU_CD	ISU_SRT_CD	ISU_NM	ISU_ABBRV	ISU_ENG_NM	LIST_DD	MKT_TP_NM	SECUGRP_NM	SECT_TP_NM	KIND_STKCERT_TP_NM	PARVAL	LIST_SHRS	KOSPI200
754	KR7120110002	120110	코오롱인더스트리보통주	코오롱인더	KOLON INDUSTRIES	20100201	KOSPI	주권	-	보통주	5000	27519091	
755	KR7021240007	021240	코웨이보통주	코웨이	COWAY	20010807	KOSPI	주권	-	보통주	500	71909133	1.0
756	KR7036420008	036420	콘텐트리중앙보통주	콘텐트리중앙	ContentreeJoongAng corp.	20191018	KOSPI	주권	-	보통주	5000	19262308	
757	KR7024720005	024720	콜마홀딩스보통주	콜마홀딩스	KOLMAR HOLDINGS	20020409	KOSPI	주권	-	보통주	500	34296259	
758	KR7192400000	192400	쿠쿠홀딩스보통주	쿠쿠홀딩스	Cuckoo Holdings Co.,Ltd	20140806	KOSPI	주권	-	보통주	100	35562185	
759	KR7284740008	284740	쿠쿠홈시스보통주	쿠쿠홈시스	CUCKOO HOMESYS	20180111	KOSPI	주권	-	보통주	100	22437330	
760	KR726490K013	26490K	크라운제과1우선주	크라운제과우	CROWN(1P)	20170411	KOSPI	주권	-	신형우선주	200	773560	
761	KR7264900002	264900	크라운제과보통주	크라운제과	CROWN	20170411	KOSPI	주권	-	보통주	200	12523850	
762	KR7005741004	005745	크라운해태홀딩스1우선주	크라운해태홀딩스우	CROWNHAITAI Holdings(1P)	19941122	KOSPI	주권	-	구형우선주	500	600726	
763	KR7005740006	005740	크라운해태홀딩스보통주	크라운해태홀딩스	CROWNHAITAI Holdings	19760630	KOSPI	주권	-	보통주	500	14847347	
764	KR7259960003	259960	크래프톤보통주	크래프톤	KRAFTON	20210810	KOSPI	주권	-	보통주	100	47403831	1.0
765	KR7020120002	020120	키다리스튜디오보통주	키다리스튜디오	KidariStudio	19960703	KOSPI	주권	-	보통주	500	37063766	
766	KR7039490008	039490	키움증권보통주	키움증권	KIWOOM Securities	20090803	KOSPI	주권	-	보통주	5000	26724364	1.0
767	KR7014580005	014580	태경비케이보통주	태경비케이	TAEKYUNG BK	19910307	KOSPI	주권	-	보통주	500	27583100	
768	KR7015890007	015890	태경산업보통주	태경산업	TaekyungIndustrial	19960130	KOSPI	주권	-	보통주	500	29228750	
769	KR7006890008	006890	태경케미컬보통주	태경케미컬	TAEKYUNGCHEMICALCO.,LTD	20030128	KOSPI	주권	-	보통주	500	11600000	
770	KR7003240009	003240	태광산업보통주	태광산업	TaekwangIndustrial	19751227	KOSPI	주권	-	보통주	5000	1113400	
771	KR7011280005	011280	태림포장보통주	태림포장	Tailim Packaging	19881220	KOSPI	주권	-	보통주	500	70805940	
772	KR7004101002	004105	태양금속공업1우선주	태양금속우	TaeyangMetalIndustrial(1P)	19900108	KOSPI	주권	-	구형우선주	500	3300000	
773	KR7004100004	004100	태양금속공업보통주	태양금속	TaeyangMetalIndustrial	19760525	KOSPI	주권	-	보통주	500	36700000	
774	KR7009410002	009410	태영건설보통주	태영건설	TAEYOUNG ENGINEERING & CONSTRUCTION	19891113	KOSPI	주권	-	보통주	500	297590078	
775	KR7009411000	009415	태영건설우선주	태영건설우	TAEYOUNG ENGINEERING & CONSTRUCTION(1P)	19941122	KOSPI	주권	-	구형우선주	500	649974	
776	KR7001420009	001420	태원물산보통주	태원물산	TaewonMulsan	19750624	KOSPI	주권	-	보통주	500	7600000	
777	KR7055490007	055490	테이팩스보통주	테이팩스	TAPEX	20171031	KOSPI	주권	-	보통주	500	4769650	
778	KR7078000007	078000	텔코웨어 보통주	텔코웨어	TELCOWARE	20040720	KOSPI	주권	-	보통주	500	9240077	
779	KR7214420002	214420	토니모리보통주	토니모리	TONYMOLY Co., Ltd.	20150710	KOSPI	주권	-	보통주	200	24054799	
780	KR7019180009	019180	티에이치엔보통주	티에이치엔	THN CORPORATION	19960731	KOSPI	주권	-	보통주	500	18000000	
781	KR7217590009	217590	티엠씨보통주	티엠씨	TMC	20251215	KOSPI	주권	-	보통주	100	24094225	
782	KR7002900009	002900	티와이엠보통주	TYM	TYM CORPORATION	19730626	KOSPI	주권	-	보통주	2500	41400000	
783	KR736328K013	36328K	티와이홀딩스1우선주	티와이홀딩스우	TY HOLDINGS(1P)	20200922	KOSPI	주권	-	종류주권	500	1243014	
784	KR7363280009	363280	티와이홀딩스보통주	티와이홀딩스	TY HOLDINGS	20200922	KOSPI	주권	-	보통주	500	50429268	
785	KR7091810002	091810	티웨이항공보통주	티웨이항공	TWAYAIR	20180801	KOSPI	주권	-	보통주	100	272167825	
786	KR7004870002	004870	티웨이홀딩스보통주	티웨이홀딩스	T'way Holdings	19770630	KOSPI	주권	-	보통주	500	113163494	
787	KR7069260008	069260	티케이지휴켐스보통주	TKG휴켐스	TKG Huchems	20021007	KOSPI	주권	-	보통주	1000	40878588	
788	KR7007980006	007980	티피보통주	TP	TP	19941227	KOSPI	주권	-	보통주	500	51175130	
789	KR7034230003	034230	파라다이스보통주	파라다이스	PARADISE	20240624	KOSPI	주권	-	보통주	500	92405559	1.0
790	KR7005690003	005690	파미셀보통주	파미셀	Pharmicell	19880520	KOSPI	주권	-	보통주	500	60016964	
791	KR7036580009	036580	팜스코보통주	팜스코	FARMSCO	19991025	KOSPI	주권	-	보통주	500	36727943	
792	KR7004720009	004720	팜젠사이언스보통주	팜젠사이언스	PharmGen Science	19900615	KOSPI	주권	-	보통주	500	21954502	
793	KR7028670008	028670	팬오션보통주	팬오션	PanOcean	20070921	KOSPI	주권	-	보통주	1000	534569512	1.0
794	KR7010820009	010820	퍼스텍보통주	퍼스텍	FIRSTEC	19890510	KOSPI	주권	-	보통주	500	48771938	
795	KR7016800005	016800	퍼시스보통주	퍼시스	Fursys	19961224	KOSPI	주권	-	보통주	1000	11500000	
796	KR7001020007	001020	페이퍼코리아보통주	페이퍼코리아	PaperCorea Inc.	19760626	KOSPI	주권	-	보통주	500	177983313	
797	KR7090080003	090080	평화산업 주식회사 보통주	평화산업	Pyung Hwa Industrial Co., Ltd.	20060602	KOSPI	주권	-	보통주	500	54902259	
798	KR7010770006	010770	평화홀딩스보통주	평화홀딩스	Pyung Hwa Holdings	19860331	KOSPI	주권	-	보통주	500	14625466	
799	KR7022100002	022100	포스코DX보통주	포스코DX	POSCO DX	20240102	KOSPI	주권	-	보통주	500	152034729	1.0
800	KR7058430000	058430	포스코스틸리온보통주	포스코스틸리온	POSCO STEELEON	20020816	KOSPI	주권	-	보통주	5000	6000000	
801	KR7047050000	047050	포스코인터내셔널보통주	포스코인터내셔널	POSCO INTERNATIONAL	20010323	KOSPI	주권	-	보통주	5000	175922788	1.0
802	KR7003670007	003670	포스코퓨처엠보통주	포스코퓨처엠	POSCO FUTURE M	20190529	KOSPI	주권	-	보통주	500	88946220	1.0
803	KR7005490008	005490	포스코홀딩스보통주	POSCO홀딩스	POSCO Holdings Inc.	19880610	KOSPI	주권	-	보통주	5000	80932952	1.0
804	KR7017810003	017810	풀무원보통주	풀무원	Pulmuone Corporate	19951005	KOSPI	주권	-	보통주	500	38120542	
805	KR7103140000	103140	풍산 보통주	풍산	POONGSAN CORPORATION	20080730	KOSPI	주권	-	보통주	5000	28024278	1.0
806	KR7005810007	005810	풍산홀딩스보통주	풍산홀딩스	POONGSAN HOLDINGS	19880728	KOSPI	주권	-	보통주	5000	14417292	
807	KR8702070002	950210	프레스티지바이오파마KDR	프레스티지바이오파마	PRESTIGE BIOPHARMA LIMITED KDR	20210205	KOSPI	주식예탁증권	-	보통주	무액면	60096155	
808	KR7009810003	009810	플레이그램보통주	플레이그램	Playgram	19880831	KOSPI	주권	-	보통주	100	151887500	
809	KR7178920005	178920	피아이첨단소재보통주	PI첨단소재	PI Advanced Materials Co., Ltd.	20210809	KOSPI	주권	-	보통주	500	29366322	
810	KR7001340009	001340	피케이씨보통주	PKC	PKC	19760610	KOSPI	주권	-	보통주	500	44918407	
811	KR7086790003	086790	하나금융지주보통주	하나금융지주	HanaFinancialGroupInc.	20051212	KOSPI	주권	-	보통주	5000	278325814	1.0
812	KR7293480000	293480	하나제약보통주	하나제약	Hana Pharm	20181002	KOSPI	주권	-	보통주	500	17772946	
813	KR7039130000	039130	하나투어보통주	하나투어	HANATOUR SERVICE	20111101	KOSPI	주권	-	보통주	500	15489932	
814	KR7352820005	352820	하이브보통주	하이브	HYBE	20201015	KOSPI	주권	-	보통주	500	42568371	1.0
815	KR7071090005	071090	하이스틸 보통주	하이스틸	HISTEEL CO., LTD.	20030217	KOSPI	주권	-	보통주	500	20191471	
816	KR7000082008	000087	하이트진로2우선주(신형)	하이트진로2우B	HITEJINRO(2PB)	20110926	KOSPI	주권	-	신형우선주	5000	1130138	
817	KR7000080002	000080	하이트진로보통주	하이트진로	HITEJINRO	20091019	KOSPI	주권	-	보통주	5000	70133611	1.0
818	KR7000141002	000145	하이트진로홀딩스1우선주	하이트진로홀딩스우	HITEJINROHOLDINGS(1P)	19870929	KOSPI	주권	-	구형우선주	5000	470810	
819	KR7000140004	000140	하이트진로홀딩스보통주	하이트진로홀딩스	HITEJINROHOLDINGS	19730919	KOSPI	주권	-	보통주	5000	23206765	
820	KR7036460004	036460	한국가스공사보통주	한국가스공사	KoreaGasCorporation	19991215	KOSPI	주권	-	보통주	5000	92313000	1.0
821	KR7005430004	005430	한국공항보통주	한국공항	KoreaAirportService	19761228	KOSPI	주권	-	보통주	5000	3166355	
822	KR7010040004	010040	한국내화보통주	한국내화	KOREAREFRACTORIES	20001016	KOSPI	주권	-	보통주	500	41067062	
823	KR7025540006	025540	한국단자공업보통주	한국단자	KoreaElectricTerminal	19961016	KOSPI	주권	-	보통주	500	10115000	
824	KR7010100006	010100	한국무브넥스보통주	한국무브넥스	KOREA MOVENEX CO., LTD.	19871002	KOSPI	주권	-	보통주	1000	30450420	
825	KR7004090007	004090	한국석유공업보통주	한국석유	KOREA PETROLEUM INDUSTRIES	19770625	KOSPI	주권	-	보통주	500	12694120	
826	KR7002200004	002200	한국수출포장공업보통주	한국수출포장	KoreaExportPackagingIndustrial	19740628	KOSPI	주권	-	보통주	500	40000000	
827	KR7002960003	002960	한국쉘석유보통주	한국쉘석유	HankookShellOil	19880810	KOSPI	주권	-	보통주	5000	1300000	
828	KR7000240002	000240	한국앤컴퍼니보통주	한국앤컴퍼니	HANKOOK & COMPANY	19681227	KOSPI	주권	-	보통주	500	94935240	1.0
829	KR7033270000	033270	한국유나이티드제약 보통주	유나이티드제약	Korea United Pharm. Inc.	20071023	KOSPI	주권	-	보통주	500	16333822	
830	KR7123890006	123890	한국자산신탁보통주	한국자산신탁	KAIT	20160713	KOSPI	주권	-	보통주	500	122373926	
831	KR7015760002	015760	한국전력공사보통주	한국전력	KoreaElectricPower	19890810	KOSPI	주권	-	보통주	5000	641964077	1.0
832	KR7052690005	052690	한국전력기술 보통주	한전기술	KEPCO Engineering & Construction	20091214	KOSPI	주권	-	보통주	200	38220000	1.0
833	KR7006200000	006200	한국전자홀딩스보통주	한국전자홀딩스	KEC HOLDINGS	19791130	KOSPI	주권	-	보통주	500	46803136	
834	KR7027970003	027970	한국제지보통주	한국제지	Hankuk Paper MFG.	19960703	KOSPI	주권	-	보통주	1000	190178237	
835	KR7023350002	023350	한국종합기술보통주	한국종합기술	Korea Engineering Consultants Corp.	20110428	KOSPI	주권	-	보통주	500	10950000	
836	KR7025890005	025890	한국주강보통주	한국주강	HankookSteel	19970718	KOSPI	주권	-	보통주	500	11309259	
837	KR7000970004	000970	한국주철관공업보통주	한국주철관	KoreaCastIronPipeInd	19691212	KOSPI	주권	-	보통주	500	22800500	
838	KR7104700000	104700	한국철강보통주	한국철강	KISCO Corp.	20080929	KOSPI	주권	-	보통주	1000	36450000	
839	KR7017960006	017960	한국카본보통주	한국카본	HankukCarbon	19950708	KOSPI	주권	-	보통주	500	51908452	1.0
840	KR7161890009	161890	한국콜마보통주	한국콜마	KOLMAR KOREA	20121019	KOSPI	주권	-	보통주	500	23605077	1.0
841	KR7161390000	161390	한국타이어앤테크놀로지보통주	한국타이어앤테크놀로지	HANKOOK TIRE & TECHNOLOGY	20121004	KOSPI	주권	-	보통주	500	123875069	1.0
842	KR7034830000	034830	한국토지신탁보통주	한국토지신탁	KOREIT	20160711	KOSPI	주권	-	보통주	1000	252489230	
843	KR7152550000	152550	한국투자ANKOR유전해외자원개발특별자산투자회사1호(지분증권)	한국ANKOR유전	KIM ANKOR Oilfield Overseas Resources Development Fund[1]	20120308	KOSPI	투자회사	-	보통주	무액면	70020000	
844	KR7071051007	071055	한국투자금융지주1우선주	한국금융지주우	KOREA INVESTMENT HOLDINGS(1P)	20030721	KOSPI	주권	-	구형우선주	5000	5858251	
845	KR7071050009	071050	한국투자금융지주보통주	한국금융지주	KOREA INVESTMENT HOLDINGS	20030721	KOSPI	주권	-	보통주	5000	55725992	1.0
846	KR7007280001	007280	한국특강보통주	한국특강	KOREA STEEL	19891113	KOSPI	주권	-	보통주	500	60813311	
847	KR7047810007	047810	한국항공우주산업보통주	한국항공우주	KOREA AEROSPACE INDUSTRIES	20110630	KOSPI	주권	-	보통주	5000	97475107	1.0
848	KR7123690000	123690	한국화장품보통주	한국화장품	HANKOOKCOSMETICS	20100601	KOSPI	주권	-	보통주	500	16068000	
849	KR7003350006	003350	한국화장품제조보통주	한국화장품제조	HankookCosmeticsManufacturing	19780206	KOSPI	주권	-	보통주	500	4532000	
850	KR7011500006	011500	한농화성보통주	한농화성	HANNONGCHEMICALSINC.	20030109	KOSPI	주권	-	보통주	500	15637042	
851	KR7002390003	002390	한독보통주	한독	HANDOK Inc.	19760630	KOSPI	주권	-	보통주	500	13763533	
852	KR7053690004	053690	한미글로벌건축사사무소보통주	한미글로벌	HanmiGlobal Co., Ltd	20090623	KOSPI	주권	-	보통주	500	10957550	
853	KR7042700005	042700	한미반도체보통주	한미반도체	HANMISemiconductorCO.,Ltd.	20050722	KOSPI	주권	-	보통주	100	95312200	1.0
854	KR7008930000	008930	한미사이언스보통주	한미사이언스	Hanmi Science	19880620	KOSPI	주권	-	보통주	500	68391550	1.0
855	KR7128940004	128940	한미약품보통주	한미약품	HanmiPharm	20100730	KOSPI	주권	-	보통주	2500	12810991	1.0
856	KR7009240003	009240	한샘보통주	한샘	HANSSEM CO.,LTD.	20020716	KOSPI	주권	-	보통주	1000	23533928	
857	KR7020000006	020000	한섬보통주	한섬	HandsomeCorporation	19960703	KOSPI	주권	-	보통주	500	22437747	
858	KR7003680006	003680	한성기업보통주	한성기업	HansungEnterprise	19890126	KOSPI	주권	-	보통주	5000	6209515	
859	KR7105630008	105630	한세실업보통주	한세실업	HANSAE	20090320	KOSPI	주권	-	보통주	500	40000000	
860	KR7069640001	069640	한세엠케이보통주	한세엠케이	HANSAEMK	20110621	KOSPI	주권	-	보통주	500	44806502	
861	KR7016450009	016450	한세예스24홀딩스보통주	한세예스24홀딩스	HansaeYes24Holdings	20000106	KOSPI	주권	-	보통주	500	40000000	
862	KR7009180001	009180	한솔로지스틱스보통주	한솔로지스틱스	Hansol Logistics	19891113	KOSPI	주권	-	보통주	500	28155825	
863	KR7213500002	213500	한솔제지보통주	한솔제지	Hansol Paper Co., Ltd.	20150126	KOSPI	주권	-	보통주	5000	23800576	
864	KR7014680003	014680	한솔케미칼보통주	한솔케미칼	HansolChemical	19890520	KOSPI	주권	-	보통주	5000	11335195	1.0
865	KR7004710000	004710	한솔테크닉스보통주	한솔테크닉스	HansolTechnics	19880706	KOSPI	주권	-	보통주	1000	32109878	
866	KR7004150009	004150	한솔홀딩스보통주	한솔홀딩스	Hansol Holdings	19720517	KOSPI	주권	-	보통주	1000	41026620	
867	KR7025750001	025750	한솔홈데코보통주	한솔홈데코	HansolHomeDeco	20031104	KOSPI	주권	-	보통주	1000	80565149	
868	KR7004960001	004960	한신공영보통주	한신공영	HanshinConstruction	19760707	KOSPI	주권	-	보통주	5000	11570702	
869	KR7011700002	011700	한신기계공업보통주	한신기계	HanshinMachinery	19870724	KOSPI	주권	-	보통주	500	32446151	
870	KR7001751007	001755	한양증권1우선주	한양증권우	HanyangSecurities(1P)	19891024	KOSPI	주권	-	구형우선주	5000	525000	
871	KR7001750009	001750	한양증권보통주	한양증권	HanyangSecurities	19880304	KOSPI	주권	-	보통주	5000	12728534	
872	KR7018880005	018880	한온시스템보통주	한온시스템	Hanon Systems	19960731	KOSPI	주권	-	보통주	100	678762552	1.0
873	KR7009420001	009420	한올바이오파마보통주	한올바이오파마	HANALL BIOPHARMA CO.,LTD	19891218	KOSPI	주권	-	보통주	500	52240638	1.0
874	KR7014130009	014130	한익스프레스보통주	한익스프레스	HanExpress	19890725	KOSPI	주권	-	보통주	500	12000000	
875	KR7300720000	300720	한일시멘트보통주	한일시멘트	HANILCEMENT	20180806	KOSPI	주권	-	보통주	500	73545209	1.0
876	KR7002220002	002220	한일철강보통주	한일철강	HanilIron&Steel	19881007	KOSPI	주권	-	보통주	500	26697460	
877	KR7003300001	003300	한일홀딩스보통주	한일홀딩스	HANILHOLDINGS	19691120	KOSPI	주권	-	보통주	1000	30832884	
878	KR7051600005	051600	한전KPS 보통주	한전KPS	KEPCO Plant Service & Engineering	20071214	KOSPI	주권	-	보통주	200	45000000	1.0
879	KR7130660004	130660	한전산업개발보통주	한전산업	Korea Electric Power Industrial Development	20101216	KOSPI	주권	-	보통주	500	32600000	
880	KR7002320000	002320	한진보통주	한진	HANJIN Logistics Corporation	19740812	KOSPI	주권	-	보통주	5000	15235010	
881	KR7003480001	003480	한진중공업홀딩스보통주	한진중공업홀딩스	HanjinHeavyInd&ConstHoldings	19560303	KOSPI	주권	-	보통주	5000	29529812	
882	KR718064K016	18064K	한진칼1우선주	한진칼우	HANJINKAL(1P)	20130916	KOSPI	주권	-	종류주권	2500	536766	
883	KR7180640005	180640	한진칼보통주	한진칼	HANJINKAL	20130916	KOSPI	주권	-	보통주	2500	66762279	1.0
884	KR7005110002	005110	한창보통주	한창	Hanchang	19760601	KOSPI	주권	-	보통주	500	21106407	
885	KR7009460007	009460	한창제지보통주	한창제지	HanchangPaper	19871223	KOSPI	주권	-	보통주	500	59667486	
886	KR7372910000	372910	한컴라이프케어보통주	한컴라이프케어	Hancom Lifecare	20210817	KOSPI	주권	-	보통주	200	27674406	
887	KR700088K015	00088K	한화3우선주(신형)	한화3우B	HANWHA(3PB)	20161019	KOSPI	주권	-	신형우선주	5000	19404441	
888	KR745226K018	45226K	한화갤러리아1우선주	한화갤러리아우	HANWHA GALLERIA(1P)	20230331	KOSPI	주권	-	종류주권	500	2904470	
889	KR7452260003	452260	한화갤러리아보통주	한화갤러리아	HANWHA GALLERIA	20230331	KOSPI	주권	-	보통주	500	193859610	
